1 10 38
1 65 49
1 119 50
1 174 50
1 228 50
1 283 50
1 337 50
1 392 50
1 446 50
1 500 50

2 10 9
2 65 46
2 119 50
2 174 50
2 228 50
2 283 50
2 337 50
2 392 50
2 446 50
2 500 50

3 10 0
3 65 33
3 119 47
3 174 50
3 228 50
3 283 50
3 337 50
3 392 50
3 446 50
3 500 50

4 10 0
4 65 15
4 119 37
4 174 48
4 228 50
4 283 50
4 337 50
4 392 50
4 446 50
4 500 50

5 10 0
5 65 1
5 119 28
5 174 44
5 228 50
5 283 50
5 337 50
5 392 50
5 446 50
5 500 50

6 10 0
6 65 0
6 119 11
6 174 33
6 228 45
6 283 50
6 337 49
6 392 50
6 446 50
6 500 50

7 10 0
7 65 0
7 119 2
7 174 21
7 228 42
7 283 47
7 337 50
7 392 50
7 446 50
7 500 50

8 10 0
8 65 0
8 119 0
8 174 11
8 228 31
8 283 44
8 337 47
8 392 50
8 446 50
8 500 50

9 10 0
9 65 0
9 119 0
9 174 3
9 228 22
9 283 39
9 337 47
9 392 49
9 446 50
9 500 50

10 10 0
10 65 0
10 119 0
10 174 0
10 228 5
10 283 23
10 337 43
10 392 44
10 446 49
10 500 50

